found_date,id,title,company,location,created,salary_min,salary_max,category,url
2026-07-09,5794011328,Remote AI Engineer,StackOne,"Heads Hill, Thatcham",2026-07-09,65000,105000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794011328?utm_medium=api&utm_source=bce444a8
2026-07-09,5794011224,Azure Solution Architect,Teksystems,"Kingston, North Berwick",2026-07-09,40000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794011224?utm_medium=api&utm_source=bce444a8
2026-07-09,5794010956,DevOps Engineer,Big Red Recruitment Midlands Limited,"Stratford Enterprise Park, Stratford-Upon-Avon",2026-07-09,59999,65000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794010956?utm_medium=api&utm_source=bce444a8
2026-07-09,5794010381,AI Developer,ADECCO,"Hulme, Manchester",2026-07-09,42459.96,42459.96,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794010381?utm_medium=api&utm_source=bce444a8
2026-07-09,5794009144,AI Engineer - Enterprise Product AI,Infosec,"Fleet Street, Central London",2026-07-09,55000,85000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794009144?utm_medium=api&utm_source=bce444a8
2026-07-09,5794008997,Business Analyst (AI),Kingdom People,"Barbican, Central London",2026-07-09,70000,80000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794008997?utm_medium=api&utm_source=bce444a8
2026-07-09,5794009040,AI Solution Architect,City Facilities Management,"Hillhead, Glasgow City Centre",2026-07-09,37000,52000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794009040?utm_medium=api&utm_source=bce444a8
2026-07-09,5794008942,Net Back End Developer - Remote,Exposed Solutions,"Mount Pleasant, Porth",2026-07-09,60000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794008942?utm_medium=api&utm_source=bce444a8
2026-07-09,5794008958,AI Deployment Strategist,Emponics,"Tyndalls Park, Bristol",2026-07-09,80000,130000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794008958?utm_medium=api&utm_source=bce444a8
2026-07-09,5794008677,Graduate AI Engineer,Tech Recruitment UK Ltd,"Liverpool Street, Central London",2026-07-09,38000,45000,Graduate Jobs,https://www.adzuna.co.uk/jobs/details/5794008677?utm_medium=api&utm_source=bce444a8
2026-07-09,5794008537,Software Engineer,Accountancy Action,"Hertford, Hertfordshire",2026-07-09,55000,95000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794008537?utm_medium=api&utm_source=bce444a8
2026-07-09,5794008170,AI Platform Engineer (DevOps/MLOps Focus),The Portfolio Group,"London, UK",2026-07-09,80000,80000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794008170?utm_medium=api&utm_source=bce444a8
2026-07-09,5794007906,Trainee AI Engineer - Bristol,ITOL Recruit,"Bristol, South West England",2026-07-09,13000,25000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794007906?utm_medium=api&utm_source=bce444a8
2026-07-09,5794007782,Microsoft AI Engineer,Huxley Associates,"Charing Cross, Central London",2026-07-09,50000,90000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794007782?utm_medium=api&utm_source=bce444a8
2026-07-09,5793950997,Copilot Trainer,Damia Group Ltd,UK,2026-07-09,130000,169000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5793950997?se=hExZoIB78RG4yNUoBgOIfg&utm_medium=api&utm_source=bce444a8&v=CC403CE95CA5C666B85976E1DF4BD8438B724117
2026-07-09,5793926379,Junior Business Controller,Saab UK,"Fareham, Hampshire",2026-07-09,39172.8,39172.8,Accounting & Finance Jobs,https://www.adzuna.co.uk/jobs/land/ad/5793926379?se=hExZoIB78RG4yNUoBgOIfg&utm_medium=api&utm_source=bce444a8&v=77782C67DBB7CF520E98CBFC2110AC28E4E4626A
2026-07-09,5793906963,kdb Contractor (Capital Markets),Data Intellect,"Belfast, Northern Ireland",2026-07-09,72779.84,72779.84,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5793906963?se=hExZoIB78RG4yNUoBgOIfg&utm_medium=api&utm_source=bce444a8&v=EFDCD328504E44E63560759F1343574D2862F594
2026-07-09,5793826985,Forward Deployed AI Engineer,Barclays,"Glasgow, Scotland",2026-07-09,53373.66,53373.66,IT Jobs,https://www.adzuna.co.uk/jobs/details/5793826985?utm_medium=api&utm_source=bce444a8
2026-07-09,5794115205,Data Scientist - Jupiter Asset Management Ltd,Jupiter Asset Management Ltd,"London, UK",2026-07-09,51777.18,51777.18,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794115205?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012612,Remote Data Scientist,1inch,"Penwortham, Preston",2026-07-09,60000,100000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012612?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012454,Remote Data Scientist,Harnham - Data & Analytics Recruitment,"South Wimbledon, South West London",2026-07-09,59000,99000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012454?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012419,Platform Engineer,TALENT INTERNATIONAL UK LTD,"St. Judes, Bristol",2026-07-09,38000,68000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012419?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012470,Remote Data Scientist Risk,Harnham - Data & Analytics Recruitment,"South Wimbledon, South West London",2026-07-09,59000,99000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012470?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012324,Software Engineer,Allan Webb,"Newtown, Stonehouse",2026-07-09,27000,67000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012324?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012391,Remote Freelance Data Scientist (Python & SQL) - AI Trainer,Mindrift,"Transy, Dunfermline",2026-07-09,63000,103000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012391?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012352,Remote Geospatial Data Engineer - Southampton,Mapaction,"Crowell, Chinnor",2026-07-09,29000,53000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012352?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012387,Remote Data Scientist (Python & SQL),Mindrift,"Mill Hill East, North West London",2026-07-09,63000,103000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012387?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012139,Remote Data Engineer,Young's Employment Services Ltd,"Plymouth, South West England",2026-07-09,39000,79000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012139?utm_medium=api&utm_source=bce444a8
2026-07-09,5794012146,Remote Python Developer,Digital Appointments,"Holborn, Central London",2026-07-09,45000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794012146?utm_medium=api&utm_source=bce444a8
2026-07-09,5794011861,Remote Data Architect,Erin Associates,"Didsbury, Manchester",2026-07-09,45000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794011861?utm_medium=api&utm_source=bce444a8
2026-07-09,5794011664,Data Engineer,Intec Select Ltd,"Stratford, East London",2026-07-09,30000,34000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794011664?utm_medium=api&utm_source=bce444a8
2026-07-09,5794011809,Remote Frontend Software Developer Volunteer,Mapaction,"Marfleet, Hull",2026-07-09,29000,53000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794011809?utm_medium=api&utm_source=bce444a8
2026-07-09,5794010014,AI & Automation Intern,Smartsearch Recruitment,"Handbridge, Chester",2026-07-09,30710.07,30710.07,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794010014?utm_medium=api&utm_source=bce444a8
2026-07-09,5794009306,Data Engineer,Reed Technology,"Charing Cross, Central London",2026-07-09,66189.62,66189.62,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794009306?utm_medium=api&utm_source=bce444a8
2026-07-09,5794009138,Data Engineer - London,ADECCO,"Spitalfields, East London",2026-07-09,45743.17,45743.17,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794009138?utm_medium=api&utm_source=bce444a8
2026-07-09,5794009136,Semantic Graph & Ontology Architect,ADECCO,"Spitalfields, East London",2026-07-09,45000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794009136?utm_medium=api&utm_source=bce444a8
2026-07-09,5794008742,C# Sensor Software Engineer,SRT Marine Systems PLC,"Caversham, Reading",2026-07-09,50000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794008742?utm_medium=api&utm_source=bce444a8
2026-07-09,5794008672,Data Scientist,Yolk Recruitment,"Splott, Cardiff",2026-07-09,60000,70000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794008672?utm_medium=api&utm_source=bce444a8
2026-07-09,5794008696,Data Engineer,Claranet,"Barnwood, Gloucester",2026-07-09,65000,75000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794008696?utm_medium=api&utm_source=bce444a8
2026-07-09,5793472988,Executive Chef,BaxterStorey UK,"London, UK",2026-07-09,0,65000,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5793472988?utm_medium=api&utm_source=bce444a8
2026-07-09,5793472975,General Catering Assistant,BaxterStorey UK,"Milton Keynes, Buckinghamshire",2026-07-09,26832,26832,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5793472975?utm_medium=api&utm_source=bce444a8
2026-07-09,5793472889,Barista,BaxterStorey UK,"Fenchurch St, Central London",2026-07-09,0,29000,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5793472889?utm_medium=api&utm_source=bce444a8
2026-07-09,5793472892,Sous Chef,BaxterStorey UK,"Winnersh, Wokingham",2026-07-09,0,32000,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5793472892?utm_medium=api&utm_source=bce444a8
2026-07-09,5793472911,Kitchen Porter - 6 month contract,BaxterStorey UK,"London, UK",2026-07-09,28704,28704,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5793472911?utm_medium=api&utm_source=bce444a8
2026-07-09,5793472809,Executive Chef,BaxterStorey UK,"Warton, Preston",2026-07-09,0,42000,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/details/5793472809?utm_medium=api&utm_source=bce444a8
2026-07-09,5793378301,Machine Learning Engineer,VodafoneThree,"Newbury, West Berkshire",2026-07-08,53786.33,53786.33,IT Jobs,https://www.adzuna.co.uk/jobs/details/5793378301?utm_medium=api&utm_source=bce444a8
2026-07-09,5792999686,Data Scientist - Analytics and Machine Learning,VANRATH,"Dungannon, County Tyrone",2026-07-08,65000,65000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792999686?se=aHqdn4B78RGrh7eAmezzew&utm_medium=api&utm_source=bce444a8&v=37A119AC5301A8872B1E0E3A3119F658BBED51EC
2026-07-09,5792998560,GCP Data Engineer,Harnham - Data & Analytics Recruitment,"London, UK",2026-07-08,130000,143000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792998560?se=aHqdn4B78RGrh7eAmezzew&utm_medium=api&utm_source=bce444a8&v=AB5C88709D42643F467EB27B5A8BBC155BE52BA8
2026-07-09,5792964569,AI - Solutions Architect,10Pearls,"London, UK",2026-07-08,92040.6,92040.6,IT Jobs,https://www.adzuna.co.uk/jobs/details/5792964569?utm_medium=api&utm_source=bce444a8
2026-07-09,5792760691,Security Engineer,Darktrace,UK,2026-07-08,32277.51,32277.51,IT Jobs,https://www.adzuna.co.uk/jobs/details/5792760691?utm_medium=api&utm_source=bce444a8
2026-07-09,5792745162,AI Engineer,Abound,"London, UK",2026-07-08,58226.2,58226.2,IT Jobs,https://www.adzuna.co.uk/jobs/details/5792745162?utm_medium=api&utm_source=bce444a8
2026-07-09,5792477481,AI/ML Research Consultant,Awerian,"Cambridge, Cambridgeshire",2026-07-08,45202.7,45202.7,IT Jobs,https://www.adzuna.co.uk/jobs/details/5792477481?utm_medium=api&utm_source=bce444a8
2026-07-09,5792446443,Machine Learning Engineer (Recommendation),Sky,"Isleworth, West London",2026-07-08,62652.96,62652.96,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792446443?se=aHqdn4B78RGrh7eAmezzew&utm_medium=api&utm_source=bce444a8&v=820623E85AB7141AED8522DB2287D4CD0189B9E6
2026-07-09,5792895822,Commis Chef - United Kingdom,BaxterStorey,"Ashton-Under-Lyne, Greater Manchester",2026-07-08,29874.14,29874.14,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792895822?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=75E1494899E3325057D9E34DA2B14FF0636F7ED9
2026-07-09,5792895862,General Catering Assistant - Daventry,BaxterStorey,"Daventry, Northamptonshire",2026-07-08,26234.94,26234.94,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792895862?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=F06C6AA5EAC7C11F7685158E102105C94EDAE5E3
2026-07-09,5792895848,Chef De Partie - keswick,BaxterStorey,"Keswick, Cumbria",2026-07-08,25372.19,25372.19,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792895848?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=B432B485B3459B484E03EA9A24CC64D5B76FF2DC
2026-07-09,5792895817,Catering Supervisor - Birmingham,BaxterStorey,"Birmingham, West Midlands",2026-07-08,31715.9,31715.9,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792895817?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=367E7C86B222FFED80EC09CFE7365F338D34074D
2026-07-09,5792895828,Service Supervisor - Durham,BaxterStorey,"Barnard Castle, County Durham",2026-07-08,28322.11,28322.11,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792895828?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=81CA2079F33663E56CAD532174B2A801F43B4DBA
2026-07-09,5792895852,Kitchen Porter - Stirling,BaxterStorey,"Stirling, County Stirling",2026-07-08,24346.83,24346.83,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792895852?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=39AB619AA1654CFA74570DCD87DA1692AAB3BD07
2026-07-09,5792895829,Commis Chef - Oxford,BaxterStorey,"Oxford, Oxfordshire",2026-07-08,29094.44,29094.44,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792895829?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=52B4508842664872C78F415E1B0E587FE7CCCAAC
2026-07-09,5792895836,General Assistant - Durham,BaxterStorey,"Barnard Castle, County Durham",2026-07-08,27886.45,27886.45,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792895836?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=F3DFA33995D4A970BC30EB2D5A956058436B48BE
2026-07-09,5792855614,Chef De Partie - London,BaxterStorey,"London, UK",2026-07-08,28446.82,28446.82,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792855614?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=1FE5E67232079E99F271B2D2E7B7033F95EF6E4B
2026-07-09,5792855632,Head Chef - London,BaxterStorey,"London, UK",2026-07-08,40549.32,40549.32,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792855632?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=08AE93B6F11156058ACF8504AB839615C576EE7B
2026-07-09,5792851288,BaxterStorey / British Airways Recruitment Day 16th July 2026 - hounslow,BaxterStorey,"Hounslow, London",2026-07-08,32266.06,32266.06,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792851288?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=66CD831A0D317013A2773C6F4CA8D3F3D21CA1D6
2026-07-09,5792851276,Bartender - British Airways Lounges - Hounslow,BaxterStorey,"Hounslow, London",2026-07-08,31955.23,31955.23,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792851276?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=1BF91DD70C7848383E595CDD8A4B3DAE2B58A98B
2026-07-09,5792851290,Relief Catering Assistant - Reading,BaxterStorey,"Reading, Berkshire",2026-07-08,27154.37,27154.37,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792851290?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=B6752D4231781E7920618DA46F31E3FE64A5DDFA
2026-07-09,5792851270,Barista / General Assistant - London,BaxterStorey,"London, UK",2026-07-08,26577.83,26577.83,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792851270?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=1753360770C4FD10102FE52303B3B1AFD46C3440
2026-07-09,5792737283,Graduate Machine Learning Researcher,IMC,"London, UK",2026-07-08,57238.54,57238.54,Graduate Jobs,https://www.adzuna.co.uk/jobs/details/5792737283?utm_medium=api&utm_source=bce444a8
2026-07-09,5792269325,Food service assistant - Relief Role - Old Kilpatrick,BaxterStorey,UK,2026-07-08,29837.92,29837.92,Hospitality & Catering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5792269325?se=DqofooB78RG3TMC4nRqp-w&utm_medium=api&utm_source=bce444a8&v=F59C23A7B8697A160E556C5BEAD0A01965F05198
2026-07-09,ashby-elevenlabs-0e238579-d1db-4db2-a37a-8c28e86ce55e,Account Executive - ElevenCreative - Spain,ElevenLabs,Spain,2026-07-09,,,ashby,https://jobs.ashbyhq.com/elevenlabs/0e238579-d1db-4db2-a37a-8c28e86ce55e
2026-07-09,ashby-openai-01091aed-427d-4e10-8cdb-fb500cf55bb9,"AI Deployment Engineer, Enterprise",OpenAI,San Francisco,2026-07-09,,,ashby,https://jobs.ashbyhq.com/openai/01091aed-427d-4e10-8cdb-fb500cf55bb9
2026-07-09,ashby-openai-29f15e50-1611-4256-afad-03b7df0b7aa7,"AI Deployment Engineer, Cyber",OpenAI,Singapore,2026-07-09,,,ashby,https://jobs.ashbyhq.com/openai/29f15e50-1611-4256-afad-03b7df0b7aa7
2026-07-09,ashby-openai-3254f6a7-6353-4a77-beec-f37b832c99ae,"AI Deployment Engineer, Digital Natives",OpenAI,New York City,2026-07-09,,,ashby,https://jobs.ashbyhq.com/openai/3254f6a7-6353-4a77-beec-f37b832c99ae
2026-07-09,ashby-openai-5c3a17db-62f1-4145-93b0-2f207d4d4af8,"AI Deployment Engineer, Digital Natives",OpenAI,San Francisco,2026-07-09,,,ashby,https://jobs.ashbyhq.com/openai/5c3a17db-62f1-4145-93b0-2f207d4d4af8
2026-07-09,ashby-openai-7ad26793-3f0d-4336-91e8-1aaf800cfdae,"AI Deployment Engineer, Cyber",OpenAI,"Dublin, Ireland",2026-07-09,,,ashby,https://jobs.ashbyhq.com/openai/7ad26793-3f0d-4336-91e8-1aaf800cfdae
2026-07-10,5795430055,Remote Coach Applied AI Engineering,Corndel,"Yarcombe, Honiton",2026-07-10,74000,82000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795430055?utm_medium=api&utm_source=bce444a8
2026-07-10,5795430005,Remote ML Engineer,Iproov,"Waterloo, South East London",2026-07-10,63000,97000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795430005?utm_medium=api&utm_source=bce444a8
2026-07-10,5795428989,AI Forward Deployed Engineer - Machine Learning,Nova Source Technologies,"Bagshot, Surrey",2026-07-10,100000,100000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795428989?utm_medium=api&utm_source=bce444a8
2026-07-10,5795167673,AI/ML Engineer,Version 1,UK,2026-07-10,57488.55,57488.55,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795167673?utm_medium=api&utm_source=bce444a8
2026-07-10,5794982520,DevOps Engineer - ML,Bupa,"Central London, London",2026-07-10,73948.38,73948.38,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794982520?utm_medium=api&utm_source=bce444a8
2026-07-10,5795455026,Software Engineer (AI-Native Platform & Integrations) (Train AI Models Part Time!),Mercor,UK,2026-07-10,35571.79,35571.79,Part time Jobs,https://www.adzuna.co.uk/jobs/details/5795455026?utm_medium=api&utm_source=bce444a8
2026-07-10,5795430338,Remote Software Engineer,Foundation Health,"Dean Clough Industrial Park, Halifax",2026-07-10,78000,100000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795430338?utm_medium=api&utm_source=bce444a8
2026-07-10,5795430124,C# Developer,WHD,"Shippon, Abingdon",2026-07-10,45000,60000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795430124?utm_medium=api&utm_source=bce444a8
2026-07-10,5795430237,DevOps Engineer,WeDoTech,"St James's, South West London",2026-07-10,75000,85000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795430237?utm_medium=api&utm_source=bce444a8
2026-07-10,5795429878,Remote Data & AI Engineer,Profectus Recruitment,"Caversham, Reading",2026-07-10,61000,101000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795429878?utm_medium=api&utm_source=bce444a8
2026-07-10,5795295406,Enterprise Data Architect,Exalto Consulting ltd,"London, UK",2026-07-10,93299.77,93299.77,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5795295406?se=bCIv-Eh88RGAkYakvi66rA&utm_medium=api&utm_source=bce444a8&v=AB164DEC786AE7FD780625796145ECF16FBDAF65
2026-07-10,5795269308,Inspection and Test Technician,Saab UK,"Fareham, Hampshire",2026-07-10,44131.8,44131.8,Engineering Jobs,https://www.adzuna.co.uk/jobs/land/ad/5795269308?se=bCIv-Eh88RGAkYakvi66rA&utm_medium=api&utm_source=bce444a8&v=1B09A432B17BBB2E8390816D76EE460915E63301
2026-07-10,5795215590,Cloud Consultant,Scale Factory,"South East London, London",2026-07-10,72592.33,72592.33,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795215590?utm_medium=api&utm_source=bce444a8
2026-07-10,5795167665,Forward Deployment Engineer,Barclays,"Glasgow, Scotland",2026-07-10,45961.64,45961.64,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795167665?utm_medium=api&utm_source=bce444a8
2026-07-10,5795166077,AI Engineer,Envitia,UK,2026-07-10,66336.6,66336.6,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795166077?utm_medium=api&utm_source=bce444a8
2026-07-10,5795165999,Engineer,Sainsbury's DTD,"London, UK",2026-07-10,57338.09,57338.09,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795165999?utm_medium=api&utm_source=bce444a8
2026-07-10,5795166004,Full-Stack Software Engineer,Monument,UK,2026-07-10,76750.18,76750.18,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795166004?utm_medium=api&utm_source=bce444a8
2026-07-10,5795165983,Frontend Engineer (Train AI Models Part Time!),Mercor,UK,2026-07-10,36354.24,36354.24,Part time Jobs,https://www.adzuna.co.uk/jobs/details/5795165983?utm_medium=api&utm_source=bce444a8
2026-07-10,5795097411,Enterprise Data Architect,Exalto Consulting Limited,"Leeds, West Yorkshire",2026-07-10,84417.72,84417.72,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795097411?utm_medium=api&utm_source=bce444a8
2026-07-10,5795037384,Cloud Consultant,Scale Factory,"Southwark, South East London",2026-07-10,68053.46,68053.46,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5795037384?se=bCIv-Eh88RGAkYakvi66rA&utm_medium=api&utm_source=bce444a8&v=6CA195A76FF6B584A1B8C0F965CF1984D1D09C20
2026-07-10,5794887188,Forward Deployed AI Engineer,ConvaTec,"Paddington, West London",2026-07-10,55712.75,55712.75,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794887188?utm_medium=api&utm_source=bce444a8
2026-07-10,5794862721,AI Software Engineer,X-On Health,UK,2026-07-10,35000,35000,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5794862721?se=bCIv-Eh88RGAkYakvi66rA&utm_medium=api&utm_source=bce444a8&v=897A155D5CB139D3A5CF75CA0981B34CB5F96AAE
2026-07-10,5794839977,Enterprise Data Architect,Exalto Consulting ltd,"The City, Central London",2026-07-10,93738.84,93738.84,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794839977?utm_medium=api&utm_source=bce444a8
2026-07-10,5794821549,Electronics & Circuit Logic Expert (AI Community),TELUS Digital,"Borough, South East London",2026-07-10,46852.91,46852.91,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794821549?utm_medium=api&utm_source=bce444a8
2026-07-10,5795430317,Data Analyst,Stafforce Ports,"Litherland, Liverpool",2026-07-10,30000,35000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795430317?utm_medium=api&utm_source=bce444a8
2026-07-10,5795430033,Remote Geospatial Data Engineer,Mapaction,"Crowell, Chinnor",2026-07-10,29000,53000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795430033?utm_medium=api&utm_source=bce444a8
2026-07-10,5795429857,Remote Java Software Engineer,Adria Solutions,"Poynton, Stockport",2026-07-10,40000,60000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795429857?utm_medium=api&utm_source=bce444a8
2026-07-10,5795428457,Software Engineer,Scotlands Rural College,"Edinburgh City Centre, Edinburgh",2026-07-10,40000,40000,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795428457?utm_medium=api&utm_source=bce444a8
2026-07-10,5795387416,Data Operations Engineer,LMAX Group,"White City, West London",2026-07-10,64711.85,64711.85,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795387416?utm_medium=api&utm_source=bce444a8
2026-07-10,5795207314,Python Engineer. New Product Team.,Data Intellect,"Belfast, Northern Ireland",2026-07-10,58398.59,58398.59,IT Jobs,https://www.adzuna.co.uk/jobs/land/ad/5795207314?se=umLw-Eh88RGD_JySugrbTQ&utm_medium=api&utm_source=bce444a8&v=671F422D2F517F83DF789180F6314B02705A4BAE
2026-07-10,5795167683,Graduate Programme 2027: Data Scientist and Analyst,Revolut,UK,2026-07-10,27671.84,27671.84,Graduate Jobs,https://www.adzuna.co.uk/jobs/details/5795167683?utm_medium=api&utm_source=bce444a8
2026-07-10,5795166060,Data Engineer,Barclays,"Northampton, Northamptonshire",2026-07-10,45921.46,45921.46,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795166060?utm_medium=api&utm_source=bce444a8
2026-07-10,5795165975,Product Designer,Revolut,UK,2026-07-10,39691.98,39691.98,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795165975?utm_medium=api&utm_source=bce444a8
2026-07-10,5795165978,Product Designer (Platform),Revolut,UK,2026-07-10,43957.06,43957.06,IT Jobs,https://www.adzuna.co.uk/jobs/details/5795165978?utm_medium=api&utm_source=bce444a8
2026-07-10,5794889951,Data Science and Analytics Graduate,Sage,"Newcastle Upon Tyne, Tyne & Wear",2026-07-10,53030.32,53030.32,Graduate Jobs,https://www.adzuna.co.uk/jobs/details/5794889951?utm_medium=api&utm_source=bce444a8
2026-07-10,5794889723,Solution Sales Specialist 3,IQVIA,"London, UK",2026-07-10,41874.77,41874.77,Sales Jobs,https://www.adzuna.co.uk/jobs/details/5794889723?utm_medium=api&utm_source=bce444a8
2026-07-10,5794889658,"Advanced Specialist, Data Scientist",Pearson,"London, UK",2026-07-10,70750.57,70750.57,IT Jobs,https://www.adzuna.co.uk/jobs/details/5794889658?utm_medium=api&utm_source=bce444a8
